"UniqueID","run_name","run_order","sample","group","SEM_file","blank1","blank2","ABS_file","CobleA","CobleB","CobleC","CobleM","CobleT","Fpeak","Stedmon_D","Optical_Brighteners","dieselBandII","Petroleum","Lignin","BIX","HIX","FI","M_to_C","JP5_empirical","JP5_normalized","Diesel_Chen"
"BIOFAC_15","run1",15,"Group002Sample0005","Group002","Group002Sample0005SEM.dat","Group002Sample0001BEM.dat","Group003Sample0001BEM.dat","Group002Sample0005ABS.dat",0.0217657834069889,0.0287515335147718,0.0201534032130797,0.0223519794775378,0.0283117942917846,0.00625791880847014,0.0101818395555818,0.0167886730668382,0.00819030959371802,0.0261404281836551,0.0095538625976412,0.894783660119511,1.9645247380472,1.60501220581544,1.1090920595997,1.47659005119695,0.0528647635186192,8.27885389695622
"BIOFAC_150","run4",30,"Group003Sample0010","Group003","Group003Sample0010SEM.dat","Group003Sample0001BEM.dat","Group004Sample0001BEM.dat","Group003Sample0010ABS.dat",0.0239392281190554,0.0294006976210594,0.0233639036720481,0.0264672586733446,0.0558329219763281,0.0157214537015612,0.0106128451087877,0.0187715200704838,0.00828215315246594,0.0263614767328108,0.0258028172233764,0.898374052021759,0.980223599804964,1.54711379463261,1.13282690447869,2.66240199805214,0.0824807282274551,11.486313730366
"BIOFAC_151","run4",31,"Group004Sample0001","Group004","Group004Sample0001SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0001ABS.dat",0.022158558652181,0.0146126974337761,0.0215073613835101,0.0241771169184843,0.0412936414501848,0.0268092811254801,0.009902496486329,0.0173439475857145,0.007399927505316,0.0241257146844946,0.0351497554488653,0.832866074068292,1.13427442781648,1.63891563896802,1.12413217443871,1.96313110022323,0.0659600074291693,9.73287181418049
"BIOFAC_152","run4",32,"Group004Sample0002","Group004","Group004Sample0002SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0002ABS.dat",0.0230776937609841,0.0368328612801149,0.0214221742718875,0.0250051522796413,0.0702033902963236,0.0308469701666447,0.00976697035524216,0.0171977086081742,0.00688387168466691,0.0243576302160731,0.00794231478813772,0.854605091443192,0.922317886270923,1.60557273945408,1.16725557183314,3.18371835069064,0.0984036730301488,12.0159379950072
"BIOFAC_153","run4",33,"Group004Sample0003","Group004","Group004Sample0003SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0003ABS.dat",0.0230745375024299,0.0171708815627904,0.0225672240626942,0.0247904438531041,0.0458318756803582,0.0255768008653988,0.00969575051182312,0.0171525203961553,0.00772170445973207,0.0255560167900038,0.00648904579366432,0.916582126779333,1.02182911504345,1.50742182337137,1.09851543035305,2.1836663330502,0.0721590615941418,9.94830162211935
"BIOFAC_154","run4",34,"Group004Sample0004","Group004","Group004Sample0004SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0004ABS.dat",0.0217962361203735,0.0157935852961302,0.0205899627074022,0.0241450472068236,0.0375063296389134,0.024966265822303,0.00953421269514349,0.0164097983227318,0.00711386514191364,0.0257473105987644,0.00312764876707747,0.891312699092667,1.19026160010267,1.5276705761815,1.17266104606121,1.87762404250988,0.0646884056453509,9.25982677624372
"BIOFAC_155","run4",35,"Group004Sample0005","Group004","Group004Sample0005SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0005ABS.dat",0.0224580318581672,0.0145928523858129,0.0216781246698563,0.0247921452377055,0.0427037566335955,0.0444979916193328,0.00916448361593794,0.0166798020340054,0.00676065020129625,0.0246326023082818,0,0.949578770064311,1.06771788194088,1.46013647747568,1.14364806067285,2.04859474655423,0.0682882914329309,9.75478728534232
"BIOFAC_156","run4",36,"Group004Sample0006","Group004","Group004Sample0006SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0006ABS.dat",0.0234954991594067,0.0360926070152067,0.0219850922486567,0.0257208003706303,0.056641412864353,0.0464581460284901,0.0103241467437236,0.0179823935118437,0.00789005501669399,0.0263748025251561,0.0196641615868691,0.888775937699884,0.994292970704024,1.58604828813808,1.16992005672398,2.67627718837916,0.0834766398136566,11.2410638906342
"BIOFAC_157","run4",37,"Group004Sample0007","Group004","Group004Sample0007SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0007ABS.dat",0.0224567717415953,0.015116477027231,0.021438116309436,0.0244949679092844,0.0419015682337458,0.0323043105157732,0.010060705057384,0.0167399044890297,0.00727582116394686,0.0250166147599664,0.00468177985066826,0.874913921586425,1.10818819460207,1.66272613773593,1.14258956130875,2.03878195102644,0.0693371356651798,9.3984114031609
"BIOFAC_158","run4",38,"Group004Sample0008","Group004","Group004Sample0008SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0008ABS.dat",0.0221498334673509,0.0196310055666672,0.020808492371311,0.0234627965033609,0.0469862139011679,0.0372599302150011,0.00917336008054114,0.0169643213035675,0.00680100712242771,0.0231111130169974,0.0112999718326308,0.873168481782576,1.00414711350361,1.53234669022582,1.12755869501192,2.18420601013258,0.0741770466678893,9.95728352580939
"BIOFAC_159","run4",39,"Group004Sample0009","Group004","Group004Sample0009SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0009ABS.dat",0.0225551104681812,0.0165896737084131,0.021790250727699,0.0251596460119613,0.0316019523629262,0.0445284667548425,0.00978003468232485,0.0171527004683039,0.0070311434589041,0.0250200848983006,0.00180097739631897,0.860791592290197,1.35388640763803,1.5076135823417,1.15462856882042,1.68581162616277,0.0561899173181259,9.50709431654592
"BIOFAC_16","run1",16,"Group002Sample0006","Group002","Group002Sample0006SEM.dat","Group002Sample0001BEM.dat","Group003Sample0001BEM.dat","Group002Sample0006ABS.dat",0.0203710233310387,0.0150165140713413,0.0204292527100765,0.0213781684302201,0.0153670858704572,0.0327027745470809,0.00969660087694561,0.0162742506669702,0.00790066397928494,0.0262281599090062,0,0.820247184933494,2.6724789119351,1.47391758091961,1.04644887082314,0.848212010288218,0.0319795602009019,6.93931424208908
"BIOFAC_160","run4",40,"Group004Sample0010","Group004","Group004Sample0010SEM.dat","Group004Sample0001BEM.dat","Group005Sample0001BEM.dat","Group004Sample0010ABS.dat",0.0223653303578552,0.0178267599159858,0.0216213839812093,0.0235110288470233,0.0422778356899722,0.0325475428460641,0.00933774875221604,0.01679463240511,0.00681866076775434,0.0261554787721496,0.000832546554827222,0.911130687699012,1.22141124137998,1.54693674862864,1.08739703561327,1.98772542032353,0.0681780579225678,9.59683528748607
"BIOFAC_161","run4",41,"Group005Sample0001","Group005","Group005Sample0001SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0001ABS.dat",0.0212319182820138,0.012853581172753,0.020723848561225,0.0233608612124824,0.0411643253840009,0.0535633496687225,0.00922213996301888,0.0160505930165024,0.00733115843291395,0.0238034376734284,0.0406248657079973,0.936339754531233,1.16209022765879,1.57367014319641,1.12724531563077,1.95050049043112,0.070113432619483,9.04151207063547
"BIOFAC_162","run4",42,"Group005Sample0002","Group005","Group005Sample0002SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0002ABS.dat",0.0217720082546167,0.0189132668359939,0.0213551664575005,0.0242638671308482,0.0455629012495094,0.080173991244634,0.00910521942868358,0.0172701350271352,0.00678692481079819,0.0228162527025235,0.0248816085913644,0.913081359042652,1.10672852054749,1.53140725662134,1.13620594712461,2.20625316803383,0.075041592796277,9.9893672701137
"BIOFAC_163","run4",43,"Group005Sample0003","Group005","Group005Sample0003SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0003ABS.dat",0.0219523746502085,0.0236064499544179,0.0209951004062499,0.0252779497884239,0.0500035444443679,0.0452280905929175,0.00928868779803423,0.0164694417393177,0.00738759597931012,0.0245284404170275,0.0248989510696768,0.934322253993605,1.07512875312059,1.55504231448362,1.20399280304938,2.33907447171269,0.0789201408521572,10.1542112064206
"BIOFAC_164","run4",44,"Group005Sample0004","Group005","Group005Sample0004SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0004ABS.dat",0.0224381799870335,0.0220015207621373,0.0214031741912538,0.0252141252350124,0.0386841047448891,0.0436949901561266,0.00915152220268581,0.0171642639346414,0.00721010188444073,0.0238255847454676,0,0.883777215195228,1.13974598815055,1.56981786157255,1.17805541410376,1.97448775883803,0.0685354918733894,9.32792277044116
"BIOFAC_165","run4",45,"Group005Sample0005","Group005","Group005Sample0005SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0005ABS.dat",0.0217685828337022,0.0135142450012284,0.0214260009473729,0.0242071402238514,0.0373801750647285,0.0244551348019861,0.00890368308232634,0.0164195833534914,0.00658768248223208,0.024822661901544,0.00636887389710024,0.897373389200243,1.2215421364172,1.47855683364762,1.12980207007876,1.88662564796135,0.0656845212605669,9.27904773265152
"BIOFAC_166","run4",46,"Group005Sample0006","Group005","Group005Sample0006SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0006ABS.dat",0.0226582232722151,0.0254534538943049,0.0220252643447986,0.025405248486531,0.0552742823505972,0.0393463832232973,0.00977508114534317,0.0169979710350043,0.00768900314508273,0.0244218049164964,0.0529923681961186,0.935467968032469,1.0765104751589,1.49632628589888,1.15345941319113,2.30664795468509,0.0756250593770946,10.3771931436169
"BIOFAC_167","run4",47,"Group005Sample0007","Group005","Group005Sample0007SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0007ABS.dat",0.0224365427859245,0.0167345824026178,0.0212778010461654,0.0238320578398637,0.0418682974861739,0.0425604095652804,0.00920634941721664,0.0164471114426003,0.00723101184471671,0.0231569922157672,0.0433752531908605,0.921632660549507,1.27711841246506,1.47943996518673,1.1200432689523,1.91439792697594,0.0660919216573284,9.38051757691072
"BIOFAC_168","run4",48,"Group005Sample0008","Group005","Group005Sample0008SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0008ABS.dat",0.0219051336466463,0.0126018662431222,0.0211582595914455,0.0247329992551284,0.0396213355865963,0.00563372188726546,0.00922680078740795,0.0172217495760302,0.00681426442509198,0.0228863417176902,0,0.890614060082898,1.26166259851616,1.58236931567533,1.16895244375999,1.88468171634429,0.0655901868317178,9.19259205581543
"BIOFAC_169","run4",49,"Group005Sample0009","Group005","Group005Sample0009SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0009ABS.dat",0.0217066179955143,0.0192793075172895,0.021531440525618,0.0243763719492568,0.0416705644393298,0.0102563063092422,0.00909595524948372,0.0162184122183444,0.00694625780752227,0.0248278566030953,0.0256990018153649,0.845076268004259,1.21759402683189,1.47933981833316,1.13212917269766,1.96958679772219,0.0683761098187462,9.36512035784802
"BIOFAC_17","run1",17,"Group002Sample0007","Group002","Group002Sample0007SEM.dat","Group002Sample0001BEM.dat","Group003Sample0001BEM.dat","Group002Sample0007ABS.dat",0.0299512803410164,0.102157535013919,0.0290415289544807,0.0327312925259683,0.0705394631815344,0.0631934233323673,0.0124884190412008,0.0239188238220187,0.00963184386462987,0.0333722817449986,0.0368653172548391,0.793181075116262,1.00772743919728,1.64204123379887,1.12705128498127,3.96402163637813,0.0908125010424511,17.204032912838
"BIOFAC_170","run4",50,"Group005Sample0010","Group005","Group005Sample0010SEM.dat","Group005Sample0001BEM.dat","Group006Sample0001BEM.dat","Group005Sample0010ABS.dat",0.0223558663810134,0.0152995233314758,0.0219518274453187,0.025307865933515,0.0288537967649855,0.0626930667706675,0.00998331075891733,0.0178110693847047,0.00745636307964035,0.0267738210740074,0.0365673042041931,0.913820359577541,1.5561075124696,1.47004596694113,1.15288196377072,1.51335365695391,0.0512641969990355,8.99833536772181
"BIOFAC_171","run4",51,"Group006Sample0001","Group006","Group006Sample0001SEM.dat","Group006Sample0001BEM.dat","Group001Sample0001BEM.dat","Group006Sample0001ABS.dat",0.0235927723483141,0.0345814115723462,0.022753715706191,0.0263665627961187,0.0539718518364285,0.0902946026665808,0.0108267645108295,0.0175038788368784,0.00754487593330918,0.0273779513746467,0.0485928297620018,0.944397408012974,1.08822254974032,1.53976610640798,1.1587805322251,2.5023051345992,0.0749598802217197,11.7026426747297
"BIOFAC_172","run4",52,"Group006Sample0002","Group006","Group006Sample0002SEM.dat","Group006Sample0001BEM.dat","Group001Sample0001BEM.dat","Group006Sample0002ABS.dat",0.0235990192987845,0.0322237345128866,0.022860729212728,0.0265220457697715,0.0484692737213164,0.0544783832738811,0.00999860845533275,0.0182132097774597,0.00786845785126106,0.0268317503333829,0.0333410299210696,0.911190864310469,1.08585376492857,1.52544056125384,1.160157470174,2.42915914447856,0.072863084204753,11.768679787708
"BIOFAC_173","run4",53,"Group006Sample0003","Group006","Group006Sample0003SEM.dat","Group006Sample0001BEM.dat","Group001Sample0001BEM.dat","Group006Sample0003ABS.dat",0.0229459154243617,0.0300870605486303,0.0225480579132007,0.0260666840508303,0.0456151460101597,0.0830720018375666,0.00985773997638317,0.0180920640627816,0.00732717953463076,0.0266213880867901,0.0126994587183105,0.866791512294246,1.14148221756848,1.53299032128401,1.1560500754067,2.23755677261147,0.0685653637518573,11.3096959280834
"BIOFAC_174","run4",54,"Group006Sample0004","Group006","Group006Sample0004SEM.dat","Group006Sample0001BEM.dat","Group001Sample0001BEM.dat","Group006Sample0004ABS.dat",0.0231664224923257,0.0288446459802046,0.0219947426600326,0.0257157624582062,0.0463788496501482,0.0516752147131014,0.0103584533069705,0.0171325817552529,0.00823706719630903,0.0290284315437171,0.0367090545928108,0.922028491046186,1.23569055258302,1.53994864218464,1.16917769194614,2.14385857549582,0.0672181594431076,10.9228106496782
"BIOFAC_175","run4",55,"Group006Sample0005","Group006","Group006Sample0005SEM.dat","Group006Sample0001BEM.dat","Group001Sample0001BEM.dat","Group006Sample0005ABS.dat",0.0225922002268658,0.0349958859753433,0.0223401492640763,0.0266784025198055,0.0486564454931628,0.0740023393603652,0.0099202183635635,0.0177414189686486,0.00680410541456227,0.026463618297708,0.0410496358315381,0.953406104228007,1.03183802526743,1.53639977475486,1.19419088048374,2.38098917549879,0.0739672055945591,11.260145063235
"BIOFAC_176","run4",56,"Group006Sample0006","Group006","Group006Sample0006SEM.dat","Group006Sample0001BEM.dat","Group001Sample0001BEM.dat","Group006Sample0006ABS.dat",0.023705254640358,0.0784694182207984,0.0232391072801999,0.0275739395659251,0.102611553058535,0.0644050445977668,0.0103774236187942,0.0184432283471977,0.00742754165265403,0.0258148905506253,0.074760680683691,0.911082557515702,0.709511322451025,1.45891204665844,1.18653179029035,4.66705699399015,0.12317212419875,16.6574429115089
"BIOFAC_177","run4",57,"Group006Sample0007","Group006","Group006Sample0007SEM.dat","Group006Sample0001BEM.dat","Group001Sample0001BEM.dat","Group006Sample0007ABS.dat",0.0216674859712373,0.0267561614270436,0.0211553798259055,0.0242165538847717,0.0466688536716722,0.10065004067614,0.00933234008684413,0.0176274901808983,0.0065013698908885,0.0244210884838574,0,0.944294854440317,1.08002618244633,1.65660721449891,1.14469955557676,2.17052958033525,0.0710495913311674,10.5278989305091
"BIOFAC_178","run4",58,"Group006Sample0008","Group006","Group006Sample0008SEM.dat","Group006Sample0001BEM.dat","Group001Sample0001BEM.dat","Group006Sample0008ABS.dat",0.0219927559104249,0.0474230226053801,0.0217460654476242,0.0246422997712574,0.0668918544252482,0.0687141795819255,0.00979687151038102,0.0171933692011897,0.00698536056654527,0.0268986419568454,0.0590082962638235,0.977846539387919,0.909437523599872,1.54642718447022,1.13318429168756,3.00243130526538,0.0920902743337433,12.3003666121928
"BIOFAC_179","run4",59,"Group006Sample0009","Group006","Group006Sample0009SEM.dat","Group006Sample0001BEM.dat","Group001Sample0001BEM.dat","Group006Sample0009ABS.dat",0.0221299823206042,0.020535311866984,0.0219166413119155,0.0242103835532067,0.0402281841777011,0.0594852648108468,0.00927688516811627,0.0169769602355307,0.00676325027776831,0.0250614883197279,0.0315609644834578,0.918470546856785,1.17083251232768,1.51231101209651,1.10465756174256,1.93544571720146,0.0646954105307609,9.87357562976582
"BIOFAC_18","run1",18,"Group002Sample0008","Group002","Group002Sample0008SEM.dat","Group002Sample0001BEM.dat","Group003Sample0001BEM.dat","Group002Sample0008ABS.dat",0.0205380116979807,0.00954712685144035,0.0197376349069732,0.0214407065936472,0.0158705648680741,0,0.00969800776542525,0.0169848170468846,0.00781266597175777,0.0265514925445125,0,0.837008603956444,2.67975869632009,1.51713714787188,1.08628549948871,0.812038670078859,0.0304226335768983,7.04420089568798
"BIOFAC_180","run4",60,"Group006Sample0010","Group006","Group006Sample0010SEM.dat","Group006Sample0001BEM.dat","Group001Sample0001BEM.dat","Group006Sample0010ABS.dat",0.0216091277442215,0.0277114676014484,0.02156495138519,0.024525644368185,0.0515902619210338,0.0482715998107699,0.00939252598942137,0.0173081138748344,0.0068792409915648,0.0247950977943818,0.0239070514204683,0.877521619707324,0.960101822732476,1.63194444650741,1.13729189229837,2.28494224319451,0.0744022150735284,10.9308954559616
