Instrument,Tank,DateTime,pH,Temperature,Millivolts
pH2,Tank24,3/18/26 21:06,8.09,24.41,-67.85
pH2,Tank24,3/18/26 21:07,8.09,24.41,-67.8
pH2,Tank24,3/18/26 21:08,8.09,24.41,-67.8
pH2,Tank24,3/18/26 21:09,8.09,24.41,-67.77
pH2,Tank24,3/18/26 21:10,8.09,24.41,-67.75
pH2,Tank24,3/18/26 21:11,8.09,24.41,-67.75
pH2,Tank24,3/18/26 21:12,8.08,24.41,-67.74
pH2,Tank24,3/18/26 21:13,8.08,24.41,-67.72
pH2,Tank24,3/18/26 21:14,8.08,24.41,-67.71
pH2,Tank24,3/18/26 21:15,8.08,24.39,-67.71
pH2,Tank24,3/18/26 21:16,8.08,24.39,-67.67
pH2,Tank24,3/18/26 21:17,8.08,24.39,-67.67
pH2,Tank24,3/18/26 21:18,8.08,24.39,-67.64
pH2,Tank24,3/18/26 21:19,8.08,24.39,-67.64
pH2,Tank24,3/18/26 21:20,8.08,24.39,-67.63
pH2,Tank24,3/18/26 21:21,8.08,24.39,-67.64
pH2,Tank24,3/18/26 21:22,8.08,24.39,-67.61
pH2,Tank24,3/18/26 21:23,8.08,24.39,-67.6
pH2,Tank24,3/18/26 21:24,8.08,24.39,-67.58
pH2,Tank24,3/18/26 21:25,8.08,24.36,-67.56
pH2,Tank24,3/18/26 21:26,8.08,24.36,-67.55
pH2,Tank24,3/18/26 21:27,8.08,24.36,-67.53
pH2,Tank24,3/18/26 21:28,8.08,24.36,-67.52
pH2,Tank24,3/18/26 21:29,8.08,24.36,-67.5
pH2,Tank24,3/18/26 21:30,8.08,24.36,-67.49
pH2,Tank24,3/18/26 21:31,8.08,24.36,-67.47
pH2,Tank24,3/18/26 21:32,8.08,24.36,-67.46
pH2,Tank24,3/18/26 21:33,8.08,24.36,-67.46
pH2,Tank24,3/18/26 21:34,8.08,24.36,-67.44
pH2,Tank24,3/18/26 21:35,8.08,24.36,-67.42
pH2,Tank24,3/18/26 21:36,8.08,24.36,-67.46
pH2,Tank24,3/18/26 21:37,8.08,24.34,-67.41
pH2,Tank24,3/18/26 21:38,8.08,24.34,-67.38
pH2,Tank24,3/18/26 21:39,8.08,24.34,-67.38
pH2,Tank24,3/18/26 21:40,8.08,24.34,-67.36
pH2,Tank24,3/18/26 21:41,8.08,24.34,-67.36
pH2,Tank24,3/18/26 21:42,8.08,24.34,-67.35
pH2,Tank24,3/18/26 21:43,8.08,24.34,-67.33
pH2,Tank24,3/18/26 21:44,8.08,24.34,-67.33
pH2,Tank24,3/18/26 21:45,8.08,24.34,-67.31
pH2,Tank24,3/18/26 21:46,8.08,24.34,-67.31
pH2,Tank24,3/18/26 21:47,8.08,24.34,-67.3
pH2,Tank24,3/18/26 21:48,8.08,24.34,-67.3
pH2,Tank24,3/18/26 21:49,8.08,24.34,-67.27
pH2,Tank24,3/18/26 21:50,8.08,24.34,-67.27
pH2,Tank24,3/18/26 21:51,8.08,24.32,-67.3
pH2,Tank24,3/18/26 21:52,8.08,24.32,-67.27
pH2,Tank24,3/18/26 21:53,8.08,24.32,-67.25
pH2,Tank24,3/18/26 21:54,8.08,24.32,-67.24
pH2,Tank24,3/18/26 21:55,8.08,24.32,-67.22
pH2,Tank24,3/18/26 21:56,8.08,24.32,-67.22
pH2,Tank24,3/18/26 21:57,8.08,24.32,-67.21
pH2,Tank24,3/18/26 21:58,8.08,24.32,-67.21
pH2,Tank24,3/18/26 21:59,8.08,24.32,-67.19
pH2,Tank24,3/18/26 22:00,8.08,24.32,-67.17
pH2,Tank24,3/18/26 22:01,8.08,24.32,-67.16
pH2,Tank24,3/18/26 22:02,8.08,24.32,-67.16
pH2,Tank24,3/18/26 22:03,8.07,24.32,-67.14
pH2,Tank24,3/18/26 22:04,8.07,24.32,-67.14
pH2,Tank24,3/18/26 22:05,8.07,24.32,-67.13
pH2,Tank24,3/18/26 22:06,8.07,24.32,-67.14
pH2,Tank24,3/18/26 22:07,8.07,24.32,-67.11
pH2,Tank24,3/18/26 22:08,8.07,24.32,-67.1
pH2,Tank24,3/18/26 22:09,8.07,24.29,-67.1
pH2,Tank24,3/18/26 22:10,8.07,24.29,-67.08
pH2,Tank24,3/18/26 22:11,8.07,24.29,-67.06
pH2,Tank24,3/18/26 22:12,8.07,24.29,-67.06
pH2,Tank24,3/18/26 22:13,8.07,24.29,-67.05
pH2,Tank24,3/18/26 22:14,8.07,24.29,-67.05
pH2,Tank24,3/18/26 22:15,8.07,24.29,-67.03
pH2,Tank24,3/18/26 22:16,8.07,24.29,-67.03
pH2,Tank24,3/18/26 22:17,8.07,24.29,-67.02
pH2,Tank24,3/18/26 22:18,8.07,24.29,-67
pH2,Tank24,3/18/26 22:19,8.07,24.27,-66.99
pH2,Tank24,3/18/26 22:20,8.07,24.27,-66.99
pH2,Tank24,3/18/26 22:21,8.07,24.27,-67.02
pH2,Tank24,3/18/26 22:22,8.07,24.27,-66.97
pH2,Tank24,3/18/26 22:23,8.07,24.27,-66.96
pH2,Tank24,3/18/26 22:24,8.07,24.27,-66.94
pH2,Tank24,3/18/26 22:25,8.07,24.27,-66.94
pH2,Tank24,3/18/26 22:26,8.07,24.27,-66.92
pH2,Tank24,3/18/26 22:27,8.07,24.27,-66.92
pH2,Tank24,3/18/26 22:28,8.07,24.27,-66.91
pH2,Tank24,3/18/26 22:29,8.07,24.27,-66.89
pH2,Tank24,3/18/26 22:30,8.07,24.27,-66.89
pH2,Tank24,3/18/26 22:31,8.07,24.27,-66.88
pH2,Tank24,3/18/26 22:32,8.07,24.27,-66.88
pH2,Tank24,3/18/26 22:33,8.07,24.27,-66.86
pH2,Tank24,3/18/26 22:34,8.07,24.27,-66.85
pH2,Tank24,3/18/26 22:35,8.07,24.24,-66.85
pH2,Tank24,3/18/26 22:36,8.07,24.24,-66.86
pH2,Tank24,3/18/26 22:37,8.07,24.24,-66.83
pH2,Tank24,3/18/26 22:38,8.07,24.24,-66.81
pH2,Tank24,3/18/26 22:39,8.07,24.24,-66.8
pH2,Tank24,3/18/26 22:40,8.07,24.24,-66.8
pH2,Tank24,3/18/26 22:41,8.07,24.24,-66.78
pH2,Tank24,3/18/26 22:42,8.07,24.24,-66.78
pH2,Tank24,3/18/26 22:43,8.07,24.24,-66.77
pH2,Tank24,3/18/26 22:44,8.07,24.24,-66.75
pH2,Tank24,3/18/26 22:45,8.07,24.22,-66.75
pH2,Tank24,3/18/26 22:46,8.07,24.22,-66.74
pH2,Tank24,3/18/26 22:47,8.07,24.22,-66.74
pH2,Tank24,3/18/26 22:48,8.07,24.22,-66.72
pH2,Tank24,3/18/26 22:49,8.07,24.22,-66.71
pH2,Tank24,3/18/26 22:50,8.07,24.22,-66.71
pH2,Tank24,3/18/26 22:51,8.07,24.22,-66.72
pH2,Tank24,3/18/26 22:52,8.07,24.22,-66.69
pH2,Tank24,3/18/26 22:53,8.07,24.19,-66.67
pH2,Tank24,3/18/26 22:54,8.07,24.19,-66.67
pH2,Tank24,3/18/26 22:55,8.07,24.19,-66.66
pH2,Tank24,3/18/26 22:56,8.07,24.19,-66.66
pH2,Tank24,3/18/26 22:57,8.07,24.19,-66.64
pH2,Tank24,3/18/26 22:58,8.07,24.19,-66.64
pH2,Tank24,3/18/26 22:59,8.07,24.17,-66.63
pH2,Tank24,3/18/26 23:00,8.07,24.17,-66.63
pH2,Tank24,3/18/26 23:01,8.07,24.17,-66.61
pH2,Tank24,3/18/26 23:02,8.07,24.17,-66.61
pH2,Tank24,3/18/26 23:03,8.07,24.17,-66.61
pH2,Tank24,3/18/26 23:04,8.07,24.17,-66.6
pH2,Tank24,3/18/26 23:05,8.07,24.17,-66.6
pH2,Tank24,3/18/26 23:06,8.07,24.15,-66.63
pH2,Tank24,3/18/26 23:07,8.07,24.15,-66.6
pH2,Tank24,3/18/26 23:08,8.07,24.15,-66.58
pH2,Tank24,3/18/26 23:09,8.07,24.15,-66.58
pH2,Tank24,3/18/26 23:10,8.07,24.15,-66.56
pH2,Tank24,3/18/26 23:11,8.06,24.15,-66.55
pH2,Tank24,3/18/26 23:12,8.06,24.12,-66.53
pH2,Tank24,3/18/26 23:13,8.07,24.12,-66.55
pH2,Tank24,3/18/26 23:14,8.06,24.12,-66.53
pH2,Tank24,3/18/26 23:15,8.06,24.12,-66.52
pH2,Tank24,3/18/26 23:16,8.06,24.12,-66.5
pH2,Tank24,3/18/26 23:17,8.06,24.12,-66.5
pH2,Tank24,3/18/26 23:18,8.06,24.1,-66.5
pH2,Tank24,3/18/26 23:19,8.06,24.1,-66.49
pH2,Tank24,3/18/26 23:20,8.06,24.1,-66.47
pH2,Tank24,3/18/26 23:21,8.06,24.1,-66.5
pH2,Tank24,3/18/26 23:22,8.06,24.1,-66.47
pH2,Tank24,3/18/26 23:23,8.06,24.1,-66.44
pH2,Tank24,3/18/26 23:24,8.06,24.1,-66.44
pH2,Tank24,3/18/26 23:25,8.06,24.07,-66.42
pH2,Tank24,3/18/26 23:26,8.06,24.07,-66.42
pH2,Tank24,3/18/26 23:27,8.06,24.07,-66.41
pH2,Tank24,3/18/26 23:28,8.06,24.07,-66.39
pH2,Tank24,3/18/26 23:29,8.06,24.07,-66.39
pH2,Tank24,3/18/26 23:30,8.06,24.07,-66.38
pH2,Tank24,3/18/26 23:31,8.06,24.07,-66.36
pH2,Tank24,3/18/26 23:32,8.06,24.07,-66.36
pH2,Tank24,3/18/26 23:33,8.06,24.07,-66.36
pH2,Tank24,3/18/26 23:34,8.06,24.05,-66.35
pH2,Tank24,3/18/26 23:35,8.06,24.05,-66.33
pH2,Tank24,3/18/26 23:36,8.06,24.05,-66.36
pH2,Tank24,3/18/26 23:37,8.06,24.05,-66.33
pH2,Tank24,3/18/26 23:38,8.06,24.05,-66.3
pH2,Tank24,3/18/26 23:39,8.06,24.05,-66.3
pH2,Tank24,3/18/26 23:40,8.06,24.05,-66.3
pH2,Tank24,3/18/26 23:41,8.06,24.05,-66.28
pH2,Tank24,3/18/26 23:42,8.06,24.03,-66.27
pH2,Tank24,3/18/26 23:43,8.06,24.03,-66.27
pH2,Tank24,3/18/26 23:44,8.06,24.03,-66.27
pH2,Tank24,3/18/26 23:45,8.06,24.03,-66.25
pH2,Tank24,3/18/26 23:46,8.06,24.03,-66.25
pH2,Tank24,3/18/26 23:47,8.06,24.03,-66.24
pH2,Tank24,3/18/26 23:48,8.06,24.03,-66.24
pH2,Tank24,3/18/26 23:49,8.06,24.03,-66.24
pH2,Tank24,3/18/26 23:50,8.06,24.03,-66.22
pH2,Tank24,3/18/26 23:51,8.06,24.03,-66.25
pH2,Tank24,3/18/26 23:52,8.06,24,-66.21
pH2,Tank24,3/18/26 23:53,8.06,24,-66.21
pH2,Tank24,3/18/26 23:54,8.06,24,-66.21
pH2,Tank24,3/18/26 23:55,8.06,24,-66.19
pH2,Tank24,3/18/26 23:56,8.06,24,-66.19
pH2,Tank24,3/18/26 23:57,8.06,24,-66.17
pH2,Tank24,3/18/26 23:58,8.06,24,-66.17
pH2,Tank24,3/18/26 23:59,8.06,24,-66.17
pH2,Tank24,3/19/26 0:00,8.06,23.98,-66.17
pH2,Tank24,3/19/26 0:01,8.06,23.98,-66.16
pH2,Tank24,3/19/26 0:02,8.06,23.98,-66.16
pH2,Tank24,3/19/26 0:03,8.06,23.98,-66.14
pH2,Tank24,3/19/26 0:04,8.06,23.98,-66.14
pH2,Tank24,3/19/26 0:05,8.06,23.98,-66.13
pH2,Tank24,3/19/26 0:06,8.06,23.98,-66.17
pH2,Tank24,3/19/26 0:07,8.06,23.98,-66.14
pH2,Tank24,3/19/26 0:08,8.06,23.98,-66.13
pH2,Tank24,3/19/26 0:09,8.06,23.98,-66.11
pH2,Tank24,3/19/26 0:10,8.06,23.95,-66.11
pH2,Tank24,3/19/26 0:11,8.06,23.95,-66.1
pH2,Tank24,3/19/26 0:12,8.06,23.95,-66.1
pH2,Tank24,3/19/26 0:13,8.06,23.95,-66.1
pH2,Tank24,3/19/26 0:14,8.06,23.95,-66.08
pH2,Tank24,3/19/26 0:15,8.06,23.95,-66.08
pH2,Tank24,3/19/26 0:16,8.06,23.95,-66.06
pH2,Tank24,3/19/26 0:17,8.06,23.95,-66.06
pH2,Tank24,3/19/26 0:18,8.06,23.95,-66.05
pH2,Tank24,3/19/26 0:19,8.06,23.95,-66.05
pH2,Tank24,3/19/26 0:20,8.06,23.95,-66.03
pH2,Tank24,3/19/26 0:21,8.06,23.93,-66.08
pH2,Tank24,3/19/26 0:22,8.06,23.93,-66.05
pH2,Tank24,3/19/26 0:23,8.06,23.93,-66.03
pH2,Tank24,3/19/26 0:24,8.06,23.93,-66.02
pH2,Tank24,3/19/26 0:25,8.06,23.93,-66.02
pH2,Tank24,3/19/26 0:26,8.06,23.93,-66
pH2,Tank24,3/19/26 0:27,8.06,23.93,-66
pH2,Tank24,3/19/26 0:28,8.06,23.93,-65.99
pH2,Tank24,3/19/26 0:29,8.06,23.93,-65.99
pH2,Tank24,3/19/26 0:30,8.06,23.93,-65.97
pH2,Tank24,3/19/26 0:31,8.06,23.93,-65.97
pH2,Tank24,3/19/26 0:32,8.06,23.93,-65.96
pH2,Tank24,3/19/26 0:33,8.06,23.91,-65.96
pH2,Tank24,3/19/26 0:34,8.06,23.91,-65.96
pH2,Tank24,3/19/26 0:35,8.06,23.91,-65.96
pH2,Tank24,3/19/26 0:36,8.06,23.91,-65.99
pH2,Tank24,3/19/26 0:37,8.06,23.91,-65.94
pH2,Tank24,3/19/26 0:38,8.06,23.91,-65.94
pH2,Tank24,3/19/26 0:39,8.05,23.91,-65.92
pH2,Tank24,3/19/26 0:40,8.05,23.91,-65.92
pH2,Tank24,3/19/26 0:41,8.05,23.91,-65.91
pH2,Tank24,3/19/26 0:42,8.05,23.91,-65.91
pH2,Tank24,3/19/26 0:43,8.05,23.91,-65.91
pH2,Tank24,3/19/26 0:44,8.05,23.88,-65.89
pH2,Tank24,3/19/26 0:45,8.05,23.88,-65.89
pH2,Tank24,3/19/26 0:46,8.05,23.88,-65.89
pH2,Tank24,3/19/26 0:47,8.05,23.88,-65.88
pH2,Tank24,3/19/26 0:48,8.05,23.88,-65.88
pH2,Tank24,3/19/26 0:49,8.05,23.88,-65.88
pH2,Tank24,3/19/26 0:50,8.05,23.88,-65.86
pH2,Tank24,3/19/26 0:51,8.05,23.88,-65.89
pH2,Tank24,3/19/26 0:52,8.05,23.88,-65.86
pH2,Tank24,3/19/26 0:53,8.05,23.88,-65.86
pH2,Tank24,3/19/26 0:54,8.05,23.88,-65.86
pH2,Tank24,3/19/26 0:55,8.05,23.88,-65.85
pH2,Tank24,3/19/26 0:56,8.05,23.88,-65.86
pH2,Tank24,3/19/26 0:57,8.05,23.88,-65.86
pH2,Tank24,3/19/26 0:58,8.05,23.86,-65.85
pH2,Tank24,3/19/26 0:59,8.05,23.86,-65.85
pH2,Tank24,3/19/26 1:00,8.05,23.86,-65.85
pH2,Tank24,3/19/26 1:01,8.05,23.86,-65.85
pH2,Tank24,3/19/26 1:02,8.05,23.86,-65.83
pH2,Tank24,3/19/26 1:03,8.05,23.86,-65.83
pH2,Tank24,3/19/26 1:04,8.05,23.86,-65.83
pH2,Tank24,3/19/26 1:05,8.05,23.86,-65.83
pH2,Tank24,3/19/26 1:06,8.05,23.86,-65.88
pH2,Tank24,3/19/26 1:07,8.05,23.86,-65.83
pH2,Tank24,3/19/26 1:08,8.05,23.86,-65.81
pH2,Tank24,3/19/26 1:09,8.05,23.86,-65.81
pH2,Tank24,3/19/26 1:10,8.05,23.86,-65.81
pH2,Tank24,3/19/26 1:11,8.05,23.86,-65.81
pH2,Tank24,3/19/26 1:12,8.05,23.86,-65.8
pH2,Tank24,3/19/26 1:13,8.05,23.86,-65.81
pH2,Tank24,3/19/26 1:14,8.05,23.86,-65.8
pH2,Tank24,3/19/26 1:15,8.05,23.83,-65.8
pH2,Tank24,3/19/26 1:16,8.05,23.83,-65.8
pH2,Tank24,3/19/26 1:17,8.05,23.83,-65.8
pH2,Tank24,3/19/26 1:18,8.05,23.83,-65.8
pH2,Tank24,3/19/26 1:19,8.05,23.83,-65.8
pH2,Tank24,3/19/26 1:20,8.05,23.83,-65.8
pH2,Tank24,3/19/26 1:21,8.05,23.83,-65.83
pH2,Tank24,3/19/26 1:22,8.05,23.83,-65.81
pH2,Tank24,3/19/26 1:23,8.05,23.83,-65.8
pH2,Tank24,3/19/26 1:24,8.05,23.83,-65.8
pH2,Tank24,3/19/26 1:25,8.05,23.83,-65.8
pH2,Tank24,3/19/26 1:26,8.05,23.83,-65.8
pH2,Tank24,3/19/26 1:27,8.05,23.83,-65.8
pH2,Tank24,3/19/26 1:28,8.05,23.83,-65.8
pH2,Tank24,3/19/26 1:29,8.05,23.83,-65.8
pH2,Tank24,3/19/26 1:30,8.05,23.83,-65.8
pH2,Tank24,3/19/26 1:31,8.05,23.81,-65.8
pH2,Tank24,3/19/26 1:32,8.05,23.81,-65.8
pH2,Tank24,3/19/26 1:33,8.05,23.81,-65.8
pH2,Tank24,3/19/26 1:34,8.05,23.81,-65.8
pH2,Tank24,3/19/26 1:35,8.05,23.81,-65.78
pH2,Tank24,3/19/26 1:36,8.05,23.81,-65.83
pH2,Tank24,3/19/26 1:37,8.05,23.81,-65.8
pH2,Tank24,3/19/26 1:38,8.05,23.81,-65.78
pH2,Tank24,3/19/26 1:39,8.05,23.81,-65.78
pH2,Tank24,3/19/26 1:40,8.05,23.81,-65.78
pH2,Tank24,3/19/26 1:41,8.05,23.81,-65.77
pH2,Tank24,3/19/26 1:42,8.05,23.81,-65.78
pH2,Tank24,3/19/26 1:43,8.05,23.81,-65.77
pH2,Tank24,3/19/26 1:44,8.05,23.81,-65.77
pH2,Tank24,3/19/26 1:45,8.05,23.81,-65.77
pH2,Tank24,3/19/26 1:46,8.05,23.81,-65.77
pH2,Tank24,3/19/26 1:47,8.05,23.81,-65.77
pH2,Tank24,3/19/26 1:48,8.05,23.81,-65.77
pH2,Tank24,3/19/26 1:49,8.05,23.79,-65.77
pH2,Tank24,3/19/26 1:50,8.05,23.79,-65.77
pH2,Tank24,3/19/26 1:51,8.05,23.79,-65.8
pH2,Tank24,3/19/26 1:52,8.05,23.79,-65.77
pH2,Tank24,3/19/26 1:53,8.05,23.79,-65.77
pH2,Tank24,3/19/26 1:54,8.05,23.79,-65.75
pH2,Tank24,3/19/26 1:55,8.05,23.79,-65.75
pH2,Tank24,3/19/26 1:56,8.05,23.79,-65.75
pH2,Tank24,3/19/26 1:57,8.05,23.79,-65.75
pH2,Tank24,3/19/26 1:58,8.05,23.79,-65.75
pH2,Tank24,3/19/26 1:59,8.05,23.79,-65.75
pH2,Tank24,3/19/26 2:00,8.05,23.79,-65.74
pH2,Tank24,3/19/26 2:01,8.05,23.79,-65.74
pH2,Tank24,3/19/26 2:02,8.05,23.79,-65.74
pH2,Tank24,3/19/26 2:03,8.05,23.79,-65.72
pH2,Tank24,3/19/26 2:04,8.05,23.79,-65.74
pH2,Tank24,3/19/26 2:05,8.05,23.79,-65.72
pH2,Tank24,3/19/26 2:06,8.05,23.79,-65.77
pH2,Tank24,3/19/26 2:07,8.05,23.79,-65.74
pH2,Tank24,3/19/26 2:08,8.05,23.79,-65.74
pH2,Tank24,3/19/26 2:09,8.05,23.79,-65.72
pH2,Tank24,3/19/26 2:10,8.05,23.79,-65.72
pH2,Tank24,3/19/26 2:11,8.05,23.79,-65.72
pH2,Tank24,3/19/26 2:12,8.05,23.79,-65.72
pH2,Tank24,3/19/26 2:13,8.05,23.79,-65.72
pH2,Tank24,3/19/26 2:14,8.05,23.79,-65.71
pH2,Tank24,3/19/26 2:15,8.05,23.79,-65.71
pH2,Tank24,3/19/26 2:16,8.05,23.79,-65.71
pH2,Tank24,3/19/26 2:17,8.05,23.79,-65.69
pH2,Tank24,3/19/26 2:18,8.05,23.79,-65.69
pH2,Tank24,3/19/26 2:19,8.05,23.79,-65.71
pH2,Tank24,3/19/26 2:20,8.05,23.79,-65.69
pH2,Tank24,3/19/26 2:21,8.05,23.79,-65.74
pH2,Tank24,3/19/26 2:22,8.05,23.79,-65.71
pH2,Tank24,3/19/26 2:23,8.05,23.79,-65.71
pH2,Tank24,3/19/26 2:24,8.05,23.79,-65.69
pH2,Tank24,3/19/26 2:25,8.05,23.79,-65.69
pH2,Tank24,3/19/26 2:26,8.05,23.79,-65.69
pH2,Tank24,3/19/26 2:27,8.05,23.79,-65.67
pH2,Tank24,3/19/26 2:28,8.05,23.79,-65.67
pH2,Tank24,3/19/26 2:29,8.05,23.79,-65.67
pH2,Tank24,3/19/26 2:30,8.05,23.79,-65.69
pH2,Tank24,3/19/26 2:31,8.05,23.79,-65.69
pH2,Tank24,3/19/26 2:32,8.05,23.79,-65.67
pH2,Tank24,3/19/26 2:33,8.05,23.79,-65.67
pH2,Tank24,3/19/26 2:34,8.05,23.79,-65.69
pH2,Tank24,3/19/26 2:35,8.05,23.79,-65.69
pH2,Tank24,3/19/26 2:36,8.05,23.79,-65.72
pH2,Tank24,3/19/26 2:37,8.05,23.79,-65.69
pH2,Tank24,3/19/26 2:38,8.05,23.79,-65.69
pH2,Tank24,3/19/26 2:39,8.05,23.79,-65.69
pH2,Tank24,3/19/26 2:40,8.05,23.79,-65.67
pH2,Tank24,3/19/26 2:41,8.05,23.79,-65.67
pH2,Tank24,3/19/26 2:42,8.05,23.79,-65.67
pH2,Tank24,3/19/26 2:43,8.05,23.79,-65.67
pH2,Tank24,3/19/26 2:44,8.05,23.79,-65.69
pH2,Tank24,3/19/26 2:45,8.05,23.79,-65.69
pH2,Tank24,3/19/26 2:46,8.05,23.79,-65.67
pH2,Tank24,3/19/26 2:47,8.05,23.79,-65.67
pH2,Tank24,3/19/26 2:48,8.05,23.76,-65.69
pH2,Tank24,3/19/26 2:49,8.05,23.76,-65.67
pH2,Tank24,3/19/26 2:50,8.05,23.76,-65.69
pH2,Tank24,3/19/26 2:51,8.05,23.76,-65.72
pH2,Tank24,3/19/26 2:52,8.05,23.76,-65.69
pH2,Tank24,3/19/26 2:53,8.05,23.76,-65.69
pH2,Tank24,3/19/26 2:54,8.05,23.76,-65.69
pH2,Tank24,3/19/26 2:55,8.05,23.76,-65.69
pH2,Tank24,3/19/26 2:56,8.05,23.76,-65.67
pH2,Tank24,3/19/26 2:57,8.05,23.76,-65.67
pH2,Tank24,3/19/26 2:58,8.05,23.76,-65.67
pH2,Tank24,3/19/26 2:59,8.05,23.76,-65.67
pH2,Tank24,3/19/26 3:00,8.05,23.76,-65.66
pH2,Tank24,3/19/26 3:01,8.05,23.76,-65.67
pH2,Tank24,3/19/26 3:02,8.05,23.76,-65.67
pH2,Tank24,3/19/26 3:03,8.05,23.76,-65.67
pH2,Tank24,3/19/26 3:04,8.05,23.76,-65.66
pH2,Tank24,3/19/26 3:05,8.05,23.76,-65.66
pH2,Tank24,3/19/26 3:06,8.05,23.76,-65.71
pH2,Tank24,3/19/26 3:07,8.05,23.76,-65.66
pH2,Tank24,3/19/26 3:08,8.05,23.76,-65.64
pH2,Tank24,3/19/26 3:09,8.05,23.76,-65.64
pH2,Tank24,3/19/26 3:10,8.05,23.76,-65.64
pH2,Tank24,3/19/26 3:11,8.05,23.76,-65.66
pH2,Tank24,3/19/26 3:12,8.05,23.76,-65.66
pH2,Tank24,3/19/26 3:13,8.05,23.76,-65.63
pH2,Tank24,3/19/26 3:14,8.05,23.76,-65.64
pH2,Tank24,3/19/26 3:15,8.05,23.76,-65.63
pH2,Tank24,3/19/26 3:16,8.05,23.76,-65.63
pH2,Tank24,3/19/26 3:17,8.05,23.76,-65.63
pH2,Tank24,3/19/26 3:18,8.05,23.76,-65.63
pH2,Tank24,3/19/26 3:19,8.05,23.76,-65.61
pH2,Tank24,3/19/26 3:20,8.05,23.76,-65.61
pH2,Tank24,3/19/26 3:21,8.05,23.76,-65.66
pH2,Tank24,3/19/26 3:22,8.05,23.76,-65.63
pH2,Tank24,3/19/26 3:23,8.05,23.76,-65.61
pH2,Tank24,3/19/26 3:24,8.05,23.76,-65.61
pH2,Tank24,3/19/26 3:25,8.05,23.76,-65.6
pH2,Tank24,3/19/26 3:26,8.05,23.76,-65.6
pH2,Tank24,3/19/26 3:27,8.05,23.76,-65.6
pH2,Tank24,3/19/26 3:28,8.05,23.76,-65.6
pH2,Tank24,3/19/26 3:29,8.05,23.76,-65.58
pH2,Tank24,3/19/26 3:30,8.05,23.76,-65.6
pH2,Tank24,3/19/26 3:31,8.05,23.76,-65.58
pH2,Tank24,3/19/26 3:32,8.05,23.76,-65.58
pH2,Tank24,3/19/26 3:33,8.05,23.76,-65.6
pH2,Tank24,3/19/26 3:34,8.05,23.76,-65.6
pH2,Tank24,3/19/26 3:35,8.05,23.76,-65.58
pH2,Tank24,3/19/26 3:36,8.05,23.76,-65.63
pH2,Tank24,3/19/26 3:37,8.05,23.76,-65.6
pH2,Tank24,3/19/26 3:38,8.05,23.76,-65.6
pH2,Tank24,3/19/26 3:39,8.05,23.76,-65.58
pH2,Tank24,3/19/26 3:40,8.05,23.76,-65.58
pH2,Tank24,3/19/26 3:41,8.05,23.76,-65.6
pH2,Tank24,3/19/26 3:42,8.05,23.76,-65.58
pH2,Tank24,3/19/26 3:43,8.05,23.76,-65.58
pH2,Tank24,3/19/26 3:44,8.05,23.76,-65.6
pH2,Tank24,3/19/26 3:45,8.05,23.76,-65.58
pH2,Tank24,3/19/26 3:46,8.05,23.74,-65.6
pH2,Tank24,3/19/26 3:47,8.05,23.74,-65.58
pH2,Tank24,3/19/26 3:48,8.05,23.74,-65.58
pH2,Tank24,3/19/26 3:49,8.05,23.74,-65.58
pH2,Tank24,3/19/26 3:50,8.05,23.74,-65.58
pH2,Tank24,3/19/26 3:51,8.05,23.74,-65.61
pH2,Tank24,3/19/26 3:52,8.05,23.74,-65.6
pH2,Tank24,3/19/26 3:53,8.05,23.74,-65.58
pH2,Tank24,3/19/26 3:54,8.05,23.74,-65.58
pH2,Tank24,3/19/26 3:55,8.05,23.74,-65.58
pH2,Tank24,3/19/26 3:56,8.05,23.74,-65.58
pH2,Tank24,3/19/26 3:57,8.05,23.74,-65.58
pH2,Tank24,3/19/26 3:58,8.05,23.74,-65.58
pH2,Tank24,3/19/26 3:59,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:00,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:01,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:02,8.05,23.74,-65.56
pH2,Tank24,3/19/26 4:03,8.05,23.74,-65.56
pH2,Tank24,3/19/26 4:04,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:05,8.05,23.74,-65.56
pH2,Tank24,3/19/26 4:06,8.05,23.74,-65.61
pH2,Tank24,3/19/26 4:07,8.05,23.74,-65.6
pH2,Tank24,3/19/26 4:08,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:09,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:10,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:11,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:12,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:13,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:14,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:15,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:16,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:17,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:18,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:19,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:20,8.05,23.74,-65.58
pH2,Tank24,3/19/26 4:21,8.05,23.74,-65.61
pH2,Tank24,3/19/26 4:22,8.05,23.74,-65.6
